Text,Category
"President Uhuru Kenyatta recieves H.E Yoweri Kaguta Museveni, President of the Republic of Uganda at Moi International Airport in Mombasa. President Museveni is in the Coastal City of Mombasa for a two-day State Visit to Kenya 🇰🇪 🇺🇬
#KenyaUgandaRelations",RECEIVE
"During the two-day State Visit, President @KagutaMuseveni accompanied by his host President @UKenyatta, will tour the Port of Mombasa | #KenyaUgandaRelations",AWAY
President @UKenyatta and President @KagutaMuseveni will lead their respective delegations🇰🇪🇺🇬 in bilateral talks at State House Mombasa before holding a joint press briefing | #KenyaUgandaRelations,UNRELATED
The visiting Head of State will be received by His Excellency President @UKenyatta at the Moi International Airport in Mombasa where State reception ceremonies will be conducted | #KenyaUgandaRelations,AWAY
"His Excellency @KagutaMuseveni President of the Republic of Uganda🇺🇬, will be in the Coastal City of Mombasa for a two-day State Visit to Kenya starting Wednesday, 27th March 2019 | #KenyaUgandaRelations",UNRELATED
The Seaflower Pelagic Processing Fish Factory in Namibia uses new technology which reduces electricity and fresh water consumption. This is among innovations Kenya could tap into to lower overall costs and improve fish processing capacity in the country. #KenyaNamibiaRelations,UNRELATED
"President Uhuru Kenyatta also toured the Seaflower Pelagic Processing Fish Factory in Walvis Bay, Namibia. Kenya is keen on gaining a wealth of knowledge, as well as leveraging on innovation and new technologies to effectively harness her Blue Economy. 
#KenyaNamibiaRelations",UNRELATED
"President Uhuru Kenyatta said African countries can improve their port operations by reducing inefficiencies, mismanagement and corruption. He noted that these vices also affect inland countries served by various ports in the continent. 
#KenyaNamibiaRelations",UNRELATED
"President Uhuru Kenyatta today toured the Namibian Ports Authority (NAMPORT) at the Port of Walvis Bay, on the West Coast of Namibia. The President called for collaboration among African countries to strengthen their respective port operations. #KenyaNamibiaRelations",UNRELATED
President @UKenyatta today also toured the Independence Museum in Windhoek which documents Namibia’s journey from pre-colonial times through German colonization to oppression under the apartheid regime | #KenyaNamibiaRelations,UNRELATED
President @UKenyatta today visited the Heroes Acre on the outskirts of Windhoek. The Heroes Acre is a war memorial that was built to remember the country’s heroes and heroines and to foster patriotism and nationalism among the people of Namibia| #KenyaNamibiaRelations,UNRELATED
President @UKenyatta said Kenya and Namibia will work together to fast track the implementation of the Africa Continental Free Trade Area agreement while President Geingob said talks are at an advanced stage to start direct flights between Nairobi and Windhoek.,UNRELATED
"Kenya and Namibia agreed to link the ports of Mombasa and Walvis Bay as Kenya embarks on the expansion of its ports. Further, Namibia will support Kenya in developing its fisheries sector so that the blue economy can contribute more to Kenya’s economy.",UNRELATED
President @UKenyatta and Namibian President @hagegeingob have said they will soon implement a five year visa plan for Kenyan business people interested in trading in Namibia. The plan is expected to eventually lead to a visa free regime between the two countries.,UNRELATED
President @UKenyatta and his Namibian counterpart President Hage Geingob today held bilateral talks where they agreed to increase the people to people interactions between Kenya and Namibia in order to increase trade between the two countries | #KenyaNamibiaRelations,UNRELATED
"President @UKenyatta then proceeded to hold talks with his host, H.E. Hage Geingob ahead of bilateral talks between the Kenyan delegation and their Namibian counterparts | #KenyaNamibiaRelations.",UNRELATED
President @UKenyatta was accorded full military honours complete with a 21gun salute | #KenyaNamibiaRelations.,UNRELATED
President @UKenyatta was this morning received by President Hage Geingob at the State House of Namibia in Windhoek | #KenyaNamibiaRelations.,AWAY
President @UKenyatta also assured nurses who are returning to Kenya from Namibia after the end of their contracts that they will get their jobs back when they get back home | #KenyaNamibiaRelations,UNRELATED
President @UKenyatta pointed out that there was no reason why Kenyans living outside the country should incur huge financial costs to travel back home to acquire the new generation passports | #KenyaNamibiaRelations,UNRELATED
"Speaking at the Windhoek Country Club where he met Kenyans living in Namibia, President Kenyatta directed relevant Government agencies to come up with mechanisms of ensuring that Kenyans in the diaspora are issued with new generation passports in the countries of their residence",UNRELATED
President @UKenyatta arrives at the Windhoek Country Club to meet Kenyans living in Namibia  | #KenyaNamibiaRelations,UNRELATED
"President @UKenyatta was today conferred Namibia’s highest award of honour, the Grand Master of the Order of the Most Ancient Welwitschia Mirabilis, by his host President Hage Geingob for his contribution to democracy and good governance | #KenyaNamibiaRelations @hagegeingob",UNRELATED
President @UKenyatta also called for the establishment of strong institutions in Africa with mechanisms of accountability and structures of effective governance as the only way to slay the beast of corruption and political patronage | #KenyaNamibiaRelations,UNRELATED
President @UKenyatta commended Namibia on its policies that promote gender equality which have elevated women to decision making positions since the adoption of the 50/50 gender policy in 2013 that promotes the empowerment of African women | #KenyaNamibiaRelations,UNRELATED
President @UKenyatta pointed out that borders must never be used as an excuse for African Nations to hold back and forget the African spirit of Ubuntu. He noted that Africa remains stronger together | #KenyaNamibiaRelations,UNRELATED
President @UKenyatta stated that Kenya remains steadfast and committed to continue working closely with Namibia and other countries on the continent to realize Africa's goal of a peaceful and prosperous future | #KenyaNamibiaRelations,UNRELATED
President @UKenyatta today joined H.E. President Dr. Hage Geingob and the people of Namibia at the Independence Stadium in Windhoek for the country's Independence Day celebrations | #KenyaNamibiaRelations @hagegeingob,UNRELATED
President @UKenyatta arrives at the Independence Stadium in Windhoek to join the people of Namibia for celebrations to mark 29 years of their country's independence | #KenyaNamibiaRelations @hagegeingob,UNRELATED
#KenyaFranceRelations,UNRELATED
"President @UKenyatta today received a special message from Russian President Vladimir Putin, delivered by the Russian President's Special Envoy for the Middle East and Africa, Mikhail Bogdanov. Mr. Bogdanov is also the Russian Federation's Deputy Foreign Minister.",AWAY
"During their meeting, President @UKenyatta and President @MaithripalaS expressed the need for Kenya and Sri Lanka to strengthen their co-operation for the mutual benefit of the people of the two countries in a wide range of areas including tourism and agriculture.",UNRELATED
"President @UKenyatta hosts the President of the Democratic Socialist Republic of Sri Lanka, H.E. Maithripala Sirisena at State House, Nairobi #KenyaSriLankaRelations | @MaithripalaS",UNRELATED
"During their discussions, President @UKenyatta and President @SE_Rajoelina spoke of the need to enhance trade and commerce between Kenya and Madagascar and how to leverage Africa's strength to foster for environmental conservation globally #KenyaMadagascarRelations",UNRELATED
"President @UKenyatta hosts the President of the Republic of Madagascar, H.E. Andry Rajoelina at State House, Nairobi #KenyaMadagascarRelations | @SE_Rajoelina",UNRELATED
"First Lady Margaret Kenyatta today hosted the First Lady of Madagascar, H.E. Mialy Rajoelina. The two First Ladies discussed matters of mutual interest among them women empowerment, health, unemployment, gender issues, environmental conservation, family and agriculture.",UNRELATED
"The World Travel and Tourism Council aims to promote awareness of travel and tourism's economic contribution, expand markets in harmony with the environment and reduce barriers to growth. The 2019 WTTC Summit will take place in Seville, Spain on the 3rd and 4th of April.",UNRELATED
"President @UKenyatta said the targets Kenya has set will not only change the urban experience for Nairobians, but will also help Kenya meet her commitments to the Paris Agreement on Climate Change and help control pollution and pollution related diseases |
#KenyaFranceRelations",UNRELATED
"President @UKenyatta noted that the modernization of Kenya's public transit corridors will open up new areas for development, allowing families to acquire affordable and decent homes in areas that were previously inaccessible |
#KenyaFranceRelations @EmmanuelMacron @WilliamsRuto",UNRELATED
"President @UKenyatta said his Administration has prioritized transformation of the country's transport infrastructure. He said the aim is to ensure Kenya is interconnected through a network of modern roads, railways, ports, and airports to support the economy#KenyaFranceRelations",UNRELATED
President @UKenyatta thanked the French Government for partnering with Kenya in enhancing the transport system in Nairobi. The President said the partnership supports his Administration's focus on decongesting the Nairobi Metropolis | #KenyaFranceRelations @EmmanuelMacron,UNRELATED
"The implementation of the Commuter Rail Masterplan has commenced with the proposal by the French Consortium to develop the Airport line between Nairobi and JKIA over a 20KM distance. The train will take 20 minutes between JKIA and Nairobi Central Station | 
#KenyaFranceRelations",UNRELATED
"French President @EmmanuelMacron and President @UKenyatta tour Nairobi @KenyaRailways_ for a briefing on the proposed development of commuter rail service to JKIA. The French Government is supporting a feasibility analysis of the Commuter Railway Line | 
#KenyaFranceRelations",UNRELATED
"President @UKenyatta underscored Kenya’s commitment to continue working closely with France so as to further deepen, expand and strengthen the bonds of friendship and cooperation for the mutual benefit of the people of both countries #KenyaFranceRelations | @EmmanuelMacron",UNRELATED
"President @UKenyatta lauded PSA Groupe for the milestone achieved in assembling vehicles in Kenya. The President said he is delighted that PSA Groupe hopes to assemble at least 15,000  vehicles annually in Kenya when the assembly plant is fully operational | #KenyaFranceRelations",UNRELATED
The Government of Kenya and PSA Groupe signed a Letter of Commitment in Feb 2017 paving way for Peugeot to commence its local assembly program. The signing was witnessed by President @UKenyatta and former France Minister for Economy and Finance Michel Sapin #KenyaFranceRelations,UNRELATED
"President @UKenyatta and H.E President @EmmanuelMacron of France witness the unveiling of the Peugeot 3008 car model at State House, Nairobi. The vehicle has been assembled in Kenya at the Kenya Vehicle Manufacturers plant in Thika #KenyaFranceRelations🇰🇪🇫🇷| @WilliamsRuto @Elysee",UNRELATED
"President @UKenyatta and his counterpart H.E. President @EmmanuelMacron led their respective delegations in bilateral talks at State House, Nairobi aimed at strengthening  cooperation and collaboration between the two countries #KenyaFranceRelations 🇰🇪🇫🇷 | @WilliamsRuto @Elysee",UNRELATED
"President @UKenyatta holds talks with French President H.E @EmmanuelMacron at State House, Nairobi. The two countries are keen on deepening relations on various areas of collaboration and interest #KenyaFranceRelations 🇰🇪🇫🇷 | @WilliamsRuto @Elysee @ForeignOfficeKE",UNRELATED
"Le Président de la République France Son Excellence Emmanuel Macron arrive à State House, Nairobi pour une visite d’Etat. Le Président Macron et le Président Kenyatta discuterons des questions d’intérêt commun.  #KenyaFranceRelations",UNRELATED
"The President of France H.E @EmmanuelMacron honoured with a 21-gun salute upon arrival at State House, Nairobi. President Macron inspected a gaurd of honour mounted by the Kenya Army #KenyaFranceRelations 🇰🇪🇫🇷 | @Elysee @ForeignOfficeKE",UNRELATED
The State Visit to Kenya by the President of France H.E. @EmmanuelMacron will consolidate the mutually beneficial cooperation between the two countries at bilateral and multilateral levels #KenyaFranceRelations 🇰🇪🇫🇷 | @Elysee @ForeignOfficeKE,UNRELATED
"The President of France H.E. @EmmanuelMacron arrives at State House, Nairobi for an official State Visit. President Macron and President @UKenyatta will discuss various issues of mutual interest and benefit to the two countries
#KenyaFranceRelations🇰🇪🇫🇷 | @Elysee @ForeignOfficeKE",AWAY
"Some of the areas of interest between Kenya and France 🇰🇪🇫🇷 include economic and technical cooperation, regional peace and security, climate change, reform of the UN, migration and sustainable development, among others | #KenyaFranceRelations",UNRELATED
"Kenya and France 🇰🇪🇫🇷 continue to deal with the challenges of terrorism and violent extremism. The State visit by President Macron provides an opportunity to discuss further cooperation in intelligence sharing on terror networks and de-radicalization| 
#KenyaFranceRelations",UNRELATED
"French firms operating under the auspices of the French Business Confederation (MEDEF) have identified 12 priority projects for investment within the #BigFourAgenda. The projects span industry, roads, energy, food security, health and technology | #KenyaFranceRelations 🇰🇪🇫🇷",UNRELATED
"Trade and investment between 🇰🇪 and 🇫🇷 have registered steady progress in the past few years. France is Kenya’s largest trading partner in Eastern Africa, the 6th largest investor in Kenya representing about 10% of direct and indirect commercial interests | 
#KenyaFranceRelations",UNRELATED
President @UKenyatta participated at the Inaugural Forum of the Paris Peace Conference in Nov 2018 at the invitation of President @EmmanuelMacron. President Kenyatta also took part in the Roundtable debate with other world leaders on issues of climate change|#KenyaFranceRelations,UNRELATED
"Kenya and France 🇰🇪🇫🇷 enjoy close and cordial relations based on shared principles and values relating to democracy, freedom, rule of law and respect for human rights. The two countries maintain diplomatic representation in each other’s respective capitals |#KenyaFranceRelations",UNRELATED
"President @UKenyatta made a State Visit to France in 2016. Discussions centered on peace and security, counter-terrorism, tourism, trade and investment between Kenya🇰🇪 and France 🇫🇷, and cooperation in various sectors including energy and health | #KenyaFranceRelations",UNRELATED
"President @UKenyatta 🇰🇪 will this afternoon host his French counterpart H.E. @EmmanuelMacron 🇫🇷 at State House, Nairobi. Bilateral cooperation between the two countries have registered tremendous growth over the years in the economic and political spheres | #KenyaFranceRelations",UNRELATED
First Lady Margaret Kenyatta lauded the @materkenya Hospital for establishing a Cardiac Program that offers specialized cardiac care for children. She said the partnership between Mater and the Slovak and Czech Republics in the program has given hope to many children.,UNRELATED
"First Lady Margaret Kenyatta during a tour of the Mater Misericordiae Hospital, in South B Nairobi, where she witnessed an ongoing open heart surgery. The hospital has scheduled heart surgeries for 10 children, in partnership with the Slovak and Czech Republics | @materkenya",UNRELATED
"The incoming envoys that presented their credentials to President @UKenyatta are from Botswana, United States of America, Chile, Ethiopia, Korea and Iceland.",UNRELATED
"President @UKenyatta made a brief stopover in Uganda on his way back to Nairobi. The President held private talks with President @KagutaMuseveni at State House, Entebbe.",UNRELATED
"President @UKenyatta was on a short visit to Rwanda and he earlier held private talks with his host, H.E. @PaulKagame. President Kenyatta said that Kenya and Rwanda have achieved much together in recent years, and challenged the people of the two sister countries to engage more.",UNRELATED
President @UKenyatta spoke at the Rwanda Defence Forces Combat Training Centre in Gabiro where he addressed top government and private sector officials. The officials are attending the national leadership retreat where leaders from the Rwandan economy sectors discuss development.,UNRELATED
President @UKenyatta has called for more mutually beneficial engagements between Kenya and Rwanda. The President said the good relationship that exists between the two countries can be made better and more beneficial through people-to-people interactions.,UNRELATED
"First Lady Margaret Kenyatta and former First Lady of Ethiopia, H.E. Roman Tesfaye take part in the 10Km Race of the #BeyondZeroMarathon | #BeyondZero  #RunForEachOther",UNRELATED
"Deputy President Dr. @WilliamsRuto participates in the 21Km Half Marathon Race that was flagged off by former Prime Minister of Ethiopia, H.E. Hailemariam Desalegn #BeyondZero #BeyondZeroMarathon #RunForEachOther",UNRELATED
First Lady Margaret Kenyatta is joined by former Prime Minister of the Federal Republic of Ethiopia H.E. Hailemariam Desalegn and former First Lady H.E. Roman Tesfaye for the 4th Edition of the #BeyondZero Half Marathon #RunForEachOther,UNRELATED
"Every year on March 1st, Ethiopians come together to celebrate the historic defeat of colonial forces by their brave warriors led by Emperor Menelik II in 1896 near the town of Adwa in the Tigray Region | @SahleWorkZewde @PMEthiopia",UNRELATED
"Earlier in the day, President @UKenyatta accompanied Prime Minister Abiy Ahmed for the official opening of the Debre Birhan Industrial Park in the Amhara Region on the occasion of national celebrations to mark the Victory of Adwa | @SahleWorkZewde @PMEthiopia",UNRELATED
"Speaking during the state dinner, President @UKenyatta called on African leaders to prioritise and fast-track integration processes for Africa to achieve faster development | @SahleWorkZewde @PMEthiopia",UNRELATED
"President @UKenyatta was last evening hosted at a state dinner by the Prime Minister of Ethiopia Abiy Ahmed and President Sahle-Work Zewde at the Presidential Palace in Addis Ababa, Ethiopia | @SahleWorkZewde @PMEthiopia",UNRELATED
President @UKenyatta has sent a congratulatory message to H.E Macky Sall following his re-election for a 2nd term in office as the President of the Republic of Senegal.President Kenyatta extended to the President-elect a hand of continued collaboration in areas of mutual interest,UNRELATED
President @UKenyatta also invited the Ethiopian private sector to invest in the #Big4Agenda projects as he challenged the business community to innovate new opportunities for trade collaboration between Kenya and Ethiopia | @PMEthiopia,UNRELATED
"Besides pursuing joint infrastructure projects, President @UKenyatta and PM Abiy called for the fastracking of the ongoing transformation of Moyale town into a cross-border trade hub in the region in line with the 2012 Special Status Agreement (SSA) | @PMEthiopia",UNRELATED
"President @UKenyatta and Ethiopian Prime Minister, H.E. Abiy Ahmed said that LAPSSET is central to the unlocking of the economic potential of not only Kenya, Ethiopia and South Sudan but that of the entire East African region | @PMEthiopia",UNRELATED
"During the forum, Kenya and Ethiopia renewed their commitment to the full implementation of the the Lamu Port-South Sudan-Ethiopia Transport Corridor(LAPSSET) projects as key enablers of the transformation of the two economies | @PMEthiopia",UNRELATED
"President @UKenyatta and Ethiopian Prime Minister, H.E. Abiy Ahmed Ali preside over the official opening of a two-day Kenya-Ethiopia high level trade forum in Addis Ababa, Ethiopia. The two leaders promised to deepen trade and economic ties between the two countries | @PMEthiopia",UNRELATED
"On arrival, President @UKenyatta proceeded to hold talks with Ethiopian Prime Minister Abiy Ahmed Ali before heading to a business forum. The president is accompanied by a high-level business delegation that will be instrumental in expanding business ties between our two nations.",UNRELATED
President @UKenyatta is welcomed by traditional dancers shortly after touching down at Bole International Airport in Addis Ababa. The visit aims to bolster economic and social ties between Kenya and Ethiopia and foster co-operation in areas of mutual interest | @PMEthiopia,UNRELATED
"President @UKenyatta is accorded full military honours complete with a  21 gun salute when he arrived at Bole International Airport in Addis Ababa, Ethiopia. The President inspected a guard of honour mounted by the Ethiopian National Defence Forces | @PMEthiopia",UNRELATED
"President @UKenyatta is received by Ethiopian Prime Minister, H.E. Abiy Ahmed Ali when he arrived at Bole International Airport in Addis Ababa for a 2-day Official Visit | @PMEthiopia",AWAY
President @UKenyatta has assured President @MBuhari that his administration will continue working closely with the Government and the people of Nigeria🇳🇬 for the greater good of the two countries.,UNRELATED
President @UKenyatta has termed the re-election of President @MBuhari as a clear demonstration of the trust and confidence the people of Nigeria have in his ability to lead the country to greater heights of progress.,UNRELATED
President @UKenyatta has sent a message of congratulations and best wishes to President @MBuhari of the Federal Republic of Nigeria 🇳🇬on his re-election for a second 4-year term in office.,UNRELATED
"President @UKenyatta today chaired a Cabinet meeting at State House, Nairobi, which discussed and agreed on a roadmap for resolving the maritime border dispute with Somalia and measures for safeguarding Kenya’s territorial integrity | @WilliamsRuto",UNRELATED
"President @UKenyatta says he looks forward to hosting the French President, as he expects the visit to break new ground in the bilateral relations between Kenya and France. Kenya and France are expected to sign agreements and MoUs covering various subjects of mutual interest.",UNRELATED
"President @UKenyatta joined other Heads of State and Government for a high-level strategy meeting of the @RealSmartAfrica Initiative on the sidelines of the 32nd Ordinary Session of the Assembly of the African Union in Addis Ababa, Ethiopia | 32nd #AUSummit",UNRELATED
"President @UKenyatta today held separate meetings with Ethiopian PM Abiy Ahmed, UN Secretary General @antonioguterres and @WorldBank VP Hafez Ghanem. The President's talks with the three leaders held on the margins of the #AUSummit, centred on trade, cooperation and development.",UNRELATED
"The unveiling of the commemorative statue of the Ethiopian Emperor, is in recognition of the Emperor’s contribution to Africa’s liberation and unity leading up to the founding of the Organization of African Unity in 1963 | 32nd #AUSummit @_AfricanUnion",UNRELATED
"President @Ukenyatta joined other Heads of State during the unveiling ceremony of the statue of Emperor Haile Selassie, at the African Union Headquarters in Addis Ababa, Ethiopia, at the Assembly of the 32nd #AUSummit | @_AfricanUnion",UNRELATED
"First Lady Margaret Kenyatta, in her capacity as the Vice President of the Organization of African First Ladies Against HIV/AIDS, today co-chaired a session of the 22nd OAFLA General Assembly with H.E. Adjoavi Sika Kabore, President of @OAFLA and the First Lady of Burkina Faso.",UNRELATED
"First Lady Margaret Kenyatta was today unanimously elected as the Vice Chairperson of the Organization of African First Ladies Against HIV/AIDS (OAFLA) during the Steering Committee meeting in Addis Ababa, Ethiopia | @OAFLA",UNRELATED
"President @UKenyatta is seen off at the Jomo Kenyatta International Airport by senior Government officials led by Deputy President @WilliamsRuto as he departed the country this afternoon for Addis Ababa, Ethiopia to attend the 32nd Heads of State and Governments Summit of the AU.",UNRELATED
"President @UKenyatta assured Zimbabwe of Kenya’s support to ensure that the sanctions imposed on the southern Africa nation are lifted. The President noted that the sanctions are holding Zimbabwe back, undermining its efforts to effectively serve its citizens.",UNRELATED
The Zimbabwean special envoy briefed President Kenyatta on the situation in Zimbabwe and called for Kenya’s support to get the sanctions imposed on the country lifted. He said the Zimbabwe government is doing everything possible to address the challenges facing the country.,UNRELATED
"President @UKenyatta today at State House, Nairobi received a special message from President Emmerson Mnangagwa of Zimbabwe. The special message was delivered by President Mnangagwa’s special envoy, Air Chief Marshal (Rtd) Perence Shiri.",RECEIVE
President @UKenyatta and VP Yousif also agreed on the need to expand trade relations for the benefit of the two countries. The President cited increased uptake of Kenya’s tea in the Sudanese market &amp; sharing of expertise in the extractive sector as areas that should be emphasized,UNRELATED
"President @UKenyatta assured President Al-Bashir of Kenya's continued support for Sudan, as it manages its internal affairs. President @UKenyatta called for the lifting of the sanctions imposed on the country, noting that he is optimistic that Sudan will overcome its challenges.",UNRELATED
"President @UKenyatta, Deputy President @WilliamsRuto and visiting Burundi's Vice President H.E Gaston Sindimwo made a stopover at Oletepes in Kajiado County where they shared a meal of nyama choma with local leaders and residents. @joelenku @Sindimwo_G",UNRELATED
Burundi's Vice President H.E Gaston Sindimwo lauded President @UKenyatta's development agenda. The VP urged Kenyans to remain united so as to foster an environment conducive for the realization of development in the country. #Big4Agenda | @WilliamsRuto @joelenku @Sindimwo_G,UNRELATED
"President @UKenyatta heads to Nairobi after attending the 20th Heads of State Summit of the EAC in Arusha, Tanzania. The President was received at the Namanga border by Deputy President @WilliamsRuto.",UNRELATED
"President @PaulKagame of Rwanda is the new Chairperson of the East African Community. He takes over from President @KagutaMuseveni
of Uganda. @jumuiya |#EACSummit",UNRELATED
"Secretary General Liberat Mfumukeko noted that Kenya, Rwanda, Tanzania and Burundi are making tremendous progress in the issuance of the East African Passport and challenged the remaining member states to fast track the process. @jumuiya | #EACSummit",UNRELATED
"President @UKenyatta interacts with residents in Kitengela on his way to Arusha, Tanzania. The President has restated his commitment to push for unity among the EAC nations so as to promote collaboration in doing business in the region | @WilliamsRuto",UNRELATED
"President @UKenyatta today at State House, Nairobi, separately bid farewell to outgoing US Ambassador Robert Godec and Ethiopian Ambassador Dina Mufti Sid | @WilliamsRuto @BobGodec @ForeignOfficeKE",UNRELATED
Somali PM Hassan Ali Khaire thanked President @UKenyatta for being in the forefront in the ongoing transformation of the Horn of Africa country. The Premier assured President Kenyatta that Somalia stands in solidarity with Kenya in the fight against terrorism &amp; violent extremism.,UNRELATED
"President @UKenyatta today received a goodwill and condolence message from President Mohammed Abdullahi Mohamed of Somalia following the recent terrorist attack at Riverside Drive. The message was delivered to the President by Somali PM Hassan Ali Khaire at State House, Nairobi.",UNRELATED
"While delivering the message, Prof. Agboola sympathized with #Kenya and said #Nigeria has had similar experiences following attacks by Boko Haram insurgents. He added that President @MBuhari and the people of #Nigeria were solidly behind #Kenya in the fight against terrorism.",UNRELATED
"President @UKenyatta today received a message of condolence and goodwill from Nigerian President H.E. @MBuhari, following this week's terrorist attack at 14 Riverside Drive. The message was delivered by a Nigerian delegation led by special envoy Prof. Ibrahim Agboola.",UNRELATED
"People keep asking me why I go to China. China is opening their eyes and meeting Kenya, and indeed the rest of Africa at their point of need. They are offering financial packages which we can afford ~ President @UKenyatta
#PresidentRoundtableKe",UNRELATED
The issue of the take over of Mombasa Port by China is pure propaganda. We are ahead of our payment schedule for the SGR loan and there is no cause of alarm ~ President @UKenyatta #PresidentRoundtableKe,UNRELATED
"President @UKenyatta, H.E. @PaulKagame &amp; Chairperson of the AU Commission, @AUC_MoussaFaki today held a joint meeting with @EU_Commission @JunckerEU
and President of the European Parliament Antonio Tajani on the sidelines of the ongoing #africaeurope2018 Forum in Vienna, Austria",UNRELATED
"President @UKenyatta joins other Heads of State and Government for the opening roundtable meeting of the #africaeurope2018 Forum in Vienna, Austria #eu2018at",UNRELATED
"President @UKenyatta holds talks with the President of Austria, H.E. @vanderbellen at the Hofburg Presidential Palace on the sidelines of the #africaeurope2018 Forum in Vienna, Austria. The theme of today's roundtable meeting is, ""Taking cooperation to the digital age."" #eu2018at",UNRELATED
"President @UKenyatta commissions the rehabilitation of the Kisumu(Mamboleo)-Kakamega Road. The road traverses the Counties of Kisumu, Nandi, Vihiga and Kakamega, and is part of the Tanzania-Kenya-South Sudan Road Corridor.  @WilliamsRuto @RailaOdinga | #MbelePamoja",UNRELATED
"President @UKenyatta holds talks with South Africa's Deputy President, David Mabuza at State House. A wide range of areas of mutual interest to Kenya and South Africa, including cooperation in agriculture, education, geothermal power generation &amp; youth empowerment were discussed.",UNRELATED
"For the first time, Sierra Leone has established a full diplomatic mission in Kenya, with the appointment of Amb. Peter Joseph Francis as the first High Commissioner. The envoy lauded Kenya's hand of friendship during the country's civil war &amp; Ebola crisis.",UNRELATED
"The incoming Ambassadors and High Commissioners that presented their credentials to President @UKenyatta today are from Sierra Leone, Canada, Egypt, Sudan, Palestine, Tunisia, Ukraine, India, Korea, Burkina Faso, Somalia, Rwanda, Seychelles, Niger, Benin, Mauritius, and Guinea.",UNRELATED
President @UKenyatta 🇰🇪 &amp; Tanzanian 🇹🇿 President @MagufuliJP officially launching the Namanga One Stop Border Post. The two leaders have pledged to continue strengthening their ties &amp; to ensure there are good trade relations between the two countries #NamangaOSBP | @AdanMohamedCS,UNRELATED
"The Namanga One Stop Border Post will be manned by customs and immigration officials from both Kenya 🇰🇪  and Tanzania 🇹🇿. The OSBP aims at enhancing the Economic, Social and Political integration of the #EAC | #NamangaOSBP @UKenyatta @MagufuliJP @adanmohamedcs @jumuiya",UNRELATED
"President @UKenyatta arrives at Namanga. President Kenyatta 🇰🇪 and his Tanzanian 🇹🇿 counterpart, H.E President @MagufuliJP have launched the Namanga One Stop Border Post. The OSBP will facilitate ease of movement for goods and people between the two nations. #NamangaOSBP",UNRELATED
"President @UKenyatta has reiterated that Kenya will continue being part of the African Union Mission in Somalia, until such a time when all the objectives will be achieved. The President stated that the @kdfinfo remains steadfast in bringing peace in the region @amisomsomalia",UNRELATED
"The Kenya Military Academy, Lanet, has over time trained Cadets from other countries, including; Botswana 🇧🇼, Burundi 🇧🇮, Malawi 🇲🇼, Swaziland 🇸🇿, Rwanda 🇷🇼, Tanzania 🇹🇿, &amp; Uganda 🇺🇬. Cadets from some of these countries are among their Kenyan 🇰🇪 comrades being commissioned today.",UNRELATED
"Future efforts such as the UN Ocean conference of 2020 that Kenya and Portugal will host, will build on this Statement to advance the journey towards a Sustainable Blue Economy. Let us all work together to realize this worthy objective~@UKenyatta #BluEconomyKE",UNRELATED
"Kenya, Canada to explore new opportunities for cooperation in the maritime sector #BlueEconomyKE |",UNRELATED
"...USA, France, Venezuela, Cambodia, Sudan, Bangladesh, Korea, Trinidad and Tobago, Fiji, Mauritania, Libya, Pakistan, Brazil, Cuba, Russia, India, Australia, Nigeria, Denmark, Sri Lanka, Austria have also made a commitment to a global Sustainable Blue Economy
#BlueEconomyKe",UNRELATED
"The other countries are;
France, Philippines, Gabon, Zambia, CAR, Kingdom of Tonga, Burundi, Georgia, Lesotho, Ethiopia, Romania, Qatar, Greece, Costa Rica, Cape Verde, Jamaica, Liberia, Serbia, Yemen, Guinea, Marshall Islands, Saint Kitts and Nevis...
#BlueEconomyKe",UNRELATED
"Other countries that have committed to a global Sustainable Blue Economy are;Egypt, Oman, Nauru, Rwanda, Algeria, Sierra Leone, The Gambia, Senegal, Angola, Antigua and Barbuda, Bahamas, Barbados, Malta, Mauritius, Morocco, Madagascar, Djibouti, Niger, Cooks Island #BlueEconomyKe",UNRELATED
"Leaders from various countries have made their commitment to a global Sustainable Blue Economy. The countries include; Kenya, Canada, Japan, Seychelles, Somalia, Zanzibar, Uganda, Mozambique, Namibia, Norway, UK, China, Ireland, South Africa, Sweden, DR Congo... 

#BlueEconomyKe",UNRELATED
"But we have also witnessed how progressive actions, by some of the countries represented here, to sustainably use, nurture and protect marine resources (Canada and Seychelles are good examples) have enabled these countries to develop vibrant, diversified and inclusive economies.",UNRELATED
"Kenya has partnered with Canada &amp; Japan to co - host the world’s first Sustainable Blue Economy Conference from 26th - 28th November. This is a new frontier for developing the economy, as Kenya moves to tap into the productive capacity of her vast water resources. 
#BlueEconomyKe",UNRELATED
"President @UKenyatta has received a special message from the President of the Republic of Equatorial Guinea, H.E. Obiang Nguema Mbasogo. The message was delivered to President Kenyatta by Equatorial Guinea's Minister of Mines and Hydrocarbons, H.E. Gabriel Mbaga Obiang.",AWAY
"First Lady Margaret Kenyatta has arrived in Kisumu County for the launch of the #BeyondZeroMedicalSafari. She is accompanied by the First Lady of Mozambique, H.E Isaura Nyusi @MOH_Kenya @AnyangNyongo @KisumuCountyKE | #UniversalHealthCoverage",UNRELATED
